review_id,category,brand,review_text,rating,true_sentiment,review_date,helpful_votes,verified_purchase,review_length,month,quarter,predicted_label,confidence_score,predicted_sentiment
REV03744,Books,Scholastic,Surprised by how good this is. Will order more.,5,positive,2024-02-15,135,False,47,2,1,POSITIVE,0.9998069405555725,positive
REV03745,Books,Scholastic,Incredible value for money. Works exactly as described.,5,positive,2024-12-04,97,False,55,12,4,POSITIVE,0.999871015548706,positive
REV03746,Books,Scholastic,Outstanding quality and fast delivery. Will definitely buy again.,5,positive,2024-03-31,134,True,65,3,1,POSITIVE,0.9998725652694702,positive
REV03747,Electronics,LG,Complete disappointment. Expected much better quality.,1,negative,2024-01-01,141,True,54,1,1,NEGATIVE,0.9997788071632385,negative
REV03748,Sports,Reebok,This product changed my life. So happy with my purchase!,5,positive,2024-06-29,107,False,56,6,2,POSITIVE,0.9998542070388794,positive
REV03749,Electronics,LG,Absolutely love this product! Exceeded all my expectations.,5,positive,2024-04-23,12,False,59,4,2,POSITIVE,0.999882698059082,positive
REV03750,Food & Grocery,Clif Bar,Okay product. Delivery was average. Would consider alternatives.,3,neutral,2024-10-18,95,True,64,10,4,POSITIVE,0.9861683249473572,positive
REV03751,Sports,Adidas,Terrible quality control. Mine arrived broken. Very unhappy.,1,negative,2024-07-29,118,True,60,7,3,NEGATIVE,0.9997050166130066,negative
REV03752,Sports,Reebok,Fantastic experience from start to finish. Love it!,4,positive,2024-08-10,97,False,51,8,3,POSITIVE,0.999889612197876,positive
REV03753,Food & Grocery,Kirkland,Surprised by how good this is. Will order more.,5,positive,2024-09-08,25,True,47,9,3,POSITIVE,0.9998069405555725,positive
REV03754,Books,Simon & Schuster,Absolutely love this product! Exceeded all my expectations.,5,positive,2024-11-07,93,False,59,11,4,POSITIVE,0.999882698059082,positive
REV03755,Beauty,MAC,Best purchase I've made this year. Highly recommend to everyone.,5,positive,2024-11-16,112,True,64,11,4,POSITIVE,0.9998515844345093,positive
REV03756,Home & Kitchen,KitchenAid,"It's decent for the price. Not great, not terrible.",3,neutral,2024-06-26,109,False,51,6,2,POSITIVE,0.9741641283035278,positive
REV03757,Beauty,Maybelline,It's fine. Not what I was hoping for but acceptable.,3,neutral,2024-05-03,4,True,52,5,2,POSITIVE,0.9996135830879211,positive
REV03758,Fashion,H&M,Surprised by how good this is. Will order more.,5,positive,2024-10-30,41,False,47,10,4,POSITIVE,0.9998069405555725,positive
REV03759,Fashion,Zara,Exactly what I needed. Quality is top notch.,5,positive,2024-01-07,26,True,44,1,1,POSITIVE,0.9997501969337463,positive
REV03760,Sports,Nike,Incredible value for money. Works exactly as described.,5,positive,2024-05-28,86,False,55,5,2,POSITIVE,0.999871015548706,positive
REV03761,Electronics,Apple,Do NOT buy this. Stopped working after a few days.,1,negative,2024-01-17,129,True,50,1,1,NEGATIVE,0.9997135996818542,negative
REV03762,Beauty,CeraVe,Defective product. Very frustrated with this purchase.,2,negative,2024-05-01,133,False,54,5,2,NEGATIVE,0.9998204112052917,negative
REV03763,Home & Kitchen,Instant Pot,"Amazing product, great customer service, fast shipping!",4,positive,2024-04-13,72,True,55,4,2,POSITIVE,0.9998639822006226,positive
REV03764,Beauty,L'Oreal,Fantastic experience from start to finish. Love it!,4,positive,2024-04-24,80,True,51,4,2,POSITIVE,0.999889612197876,positive
REV03765,Sports,New Balance,Terrible product. Broke after one week of use. Very disappointed.,1,negative,2024-12-31,71,True,65,12,4,NEGATIVE,0.9998026490211487,negative
REV03766,Food & Grocery,Clif Bar,Standard quality. Meets basic requirements.,3,neutral,2024-05-18,105,False,43,5,2,POSITIVE,0.9993390440940857,positive
REV03767,Home & Kitchen,Cuisinart,Arrived on time. Product is as described. Nothing more.,3,neutral,2024-09-24,96,True,55,9,3,NEGATIVE,0.997026264667511,negative
REV03768,Home & Kitchen,Instant Pot,Incredible value for money. Works exactly as described.,5,positive,2024-01-29,1,True,55,1,1,POSITIVE,0.999871015548706,positive
REV03769,Home & Kitchen,Dyson,This product changed my life. So happy with my purchase!,5,positive,2024-05-26,9,False,56,5,2,POSITIVE,0.9998542070388794,positive
REV03770,Books,Random House,Best purchase I've made this year. Highly recommend to everyone.,4,positive,2024-02-10,94,True,64,2,1,POSITIVE,0.9998515844345093,positive
REV03771,Sports,Nike,"Poor quality, misleading description. Returning immediately.",2,negative,2024-09-16,3,False,60,9,3,NEGATIVE,0.9995051622390747,negative
REV03772,Fashion,H&M,Absolutely love this product! Exceeded all my expectations.,5,positive,2024-02-28,46,True,59,2,1,POSITIVE,0.999882698059082,positive
REV03773,Home & Kitchen,Ninja,Five stars! Perfect in every way. Couldn't be happier.,5,positive,2024-09-05,8,False,54,9,3,POSITIVE,0.9998214840888977,positive
REV03774,Beauty,Neutrogena,Outstanding quality and fast delivery. Will definitely buy again.,5,positive,2024-11-09,82,False,65,11,4,POSITIVE,0.9998725652694702,positive
REV03775,Sports,Adidas,Outstanding quality and fast delivery. Will definitely buy again.,4,positive,2024-05-12,142,True,65,5,2,POSITIVE,0.9998725652694702,positive
REV03776,Sports,New Balance,"Amazing product, great customer service, fast shipping!",4,positive,2024-02-06,62,False,55,2,1,POSITIVE,0.9998639822006226,positive
REV03777,Beauty,Neutrogena,Incredible value for money. Works exactly as described.,4,positive,2024-02-07,28,True,55,2,1,POSITIVE,0.999871015548706,positive
REV03778,Home & Kitchen,Ninja,Okay product. Delivery was average. Would consider alternatives.,4,neutral,2024-05-14,31,True,64,5,2,POSITIVE,0.9861683249473572,positive
REV03779,Books,Penguin,Absolutely love this product! Exceeded all my expectations.,4,positive,2024-02-17,128,True,59,2,1,POSITIVE,0.999882698059082,positive
REV03780,Fashion,Levi's,Terrible quality control. Mine arrived broken. Very unhappy.,1,negative,2024-06-10,96,True,60,6,2,NEGATIVE,0.9997050166130066,negative
REV03781,Sports,Reebok,Surprised by how good this is. Will order more.,5,positive,2024-04-18,74,True,47,4,2,POSITIVE,0.9998069405555725,positive
REV03782,Electronics,Samsung,Five stars! Perfect in every way. Couldn't be happier.,4,positive,2024-02-05,132,True,54,2,1,POSITIVE,0.9998214840888977,positive
REV03783,Fashion,Levi's,Works as expected. Would neither recommend nor discourage.,3,neutral,2024-06-24,21,True,58,6,2,NEGATIVE,0.88319993019104,negative
REV03784,Home & Kitchen,Instant Pot,It's fine. Not what I was hoping for but acceptable.,4,neutral,2024-12-08,0,False,52,12,4,POSITIVE,0.9996135830879211,positive
REV03785,Sports,Reebok,Incredible value for money. Works exactly as described.,5,positive,2024-10-20,70,True,55,10,4,POSITIVE,0.999871015548706,positive
REV03786,Books,Random House,Surprised by how good this is. Will order more.,5,positive,2024-04-18,17,True,47,4,2,POSITIVE,0.9998069405555725,positive
REV03787,Beauty,L'Oreal,Incredible value for money. Works exactly as described.,5,positive,2024-07-18,69,False,55,7,3,POSITIVE,0.999871015548706,positive
REV03788,Food & Grocery,Trader Joe's,"Poor quality, misleading description. Returning immediately.",1,negative,2024-12-04,120,False,60,12,4,NEGATIVE,0.9995051622390747,negative
REV03789,Electronics,LG,"Product is okay, does what it says. Nothing special.",3,neutral,2024-08-18,67,False,52,8,3,NEGATIVE,0.7464097142219543,neutral
REV03790,Food & Grocery,Whole Foods,Arrived on time. Product is as described. Nothing more.,3,neutral,2024-02-24,58,False,55,2,1,NEGATIVE,0.997026264667511,negative
REV03791,Sports,Nike,"Amazing product, great customer service, fast shipping!",5,positive,2024-02-06,1,False,55,2,1,POSITIVE,0.9998639822006226,positive
REV03792,Electronics,Samsung,Exactly what I needed. Quality is top notch.,5,positive,2024-02-03,142,True,44,2,1,POSITIVE,0.9997501969337463,positive
REV03793,Automotive,Meguiar's,Defective product. Very frustrated with this purchase.,1,negative,2024-12-16,9,True,54,12,4,NEGATIVE,0.9998204112052917,negative
REV03794,Electronics,Dell,Functional product. Does the job. Pretty basic though.,3,neutral,2024-02-18,42,False,54,2,1,POSITIVE,0.9983128309249878,positive
REV03795,Beauty,Neutrogena,Five stars! Perfect in every way. Couldn't be happier.,4,positive,2024-05-23,112,False,54,5,2,POSITIVE,0.9998214840888977,positive
REV03796,Books,Random House,Mediocre product. Does what you need it to do.,3,neutral,2024-11-21,149,False,46,11,4,NEGATIVE,0.9973958730697632,negative
REV03797,Sports,New Balance,Absolutely love this product! Exceeded all my expectations.,5,positive,2024-05-06,103,True,59,5,2,POSITIVE,0.999882698059082,positive
REV03798,Electronics,Apple,Complete disappointment. Expected much better quality.,2,negative,2024-01-03,18,False,54,1,1,NEGATIVE,0.9997788071632385,negative
REV03799,Food & Grocery,Trader Joe's,Functional product. Does the job. Pretty basic though.,3,neutral,2024-06-07,50,True,54,6,2,POSITIVE,0.9983128309249878,positive
REV03800,Electronics,LG,Best purchase I've made this year. Highly recommend to everyone.,5,positive,2024-02-07,113,True,64,2,1,POSITIVE,0.9998515844345093,positive
REV03801,Books,Penguin,Do NOT buy this. Stopped working after a few days.,2,negative,2024-03-28,23,False,50,3,1,NEGATIVE,0.9997135996818542,negative
REV03802,Sports,Adidas,Incredible value for money. Works exactly as described.,5,positive,2024-10-30,108,False,55,10,4,POSITIVE,0.999871015548706,positive
REV03803,Sports,Under Armour,Surprised by how good this is. Will order more.,5,positive,2024-10-16,104,False,47,10,4,POSITIVE,0.9998069405555725,positive
REV03804,Automotive,3M,Best purchase I've made this year. Highly recommend to everyone.,5,positive,2024-12-14,6,True,64,12,4,POSITIVE,0.9998515844345093,positive
REV03805,Beauty,MAC,Absolutely love this product! Exceeded all my expectations.,5,positive,2024-01-29,79,True,59,1,1,POSITIVE,0.999882698059082,positive
REV03806,Books,Random House,Absolutely awful. Customer service was no help at all.,2,negative,2024-02-27,122,False,54,2,1,NEGATIVE,0.999640703201294,negative
REV03807,Beauty,L'Oreal,Absolutely awful. Customer service was no help at all.,2,negative,2024-06-04,109,True,54,6,2,NEGATIVE,0.999640703201294,negative
REV03808,Sports,New Balance,Outstanding quality and fast delivery. Will definitely buy again.,5,positive,2024-04-10,143,False,65,4,2,POSITIVE,0.9998725652694702,positive
REV03809,Books,Simon & Schuster,Absolutely awful. Customer service was no help at all.,2,negative,2024-03-19,122,False,54,3,1,NEGATIVE,0.999640703201294,negative
REV03810,Food & Grocery,Whole Foods,Best purchase I've made this year. Highly recommend to everyone.,5,positive,2024-05-03,70,True,64,5,2,POSITIVE,0.9998515844345093,positive
REV03811,Fashion,H&M,Defective product. Very frustrated with this purchase.,1,negative,2024-01-18,110,True,54,1,1,NEGATIVE,0.9998204112052917,negative
REV03812,Automotive,Michelin,Average quality. Works fine but nothing to write home about.,3,neutral,2024-04-27,81,False,60,4,2,NEGATIVE,0.9914780259132385,negative
REV03813,Home & Kitchen,KitchenAid,Worst purchase ever. Complete waste of money. Avoid at all costs.,1,negative,2024-06-22,6,False,65,6,2,NEGATIVE,0.9998062252998352,negative
REV03814,Beauty,MAC,Standard quality. Meets basic requirements.,3,neutral,2024-04-16,136,False,43,4,2,POSITIVE,0.9993390440940857,positive
REV03815,Electronics,Apple,Horrible experience. Product looks nothing like the photos.,1,negative,2024-01-03,59,True,59,1,1,NEGATIVE,0.9995336532592773,negative
REV03816,Sports,Under Armour,Best purchase I've made this year. Highly recommend to everyone.,5,positive,2024-07-21,101,True,64,7,3,POSITIVE,0.9998515844345093,positive
REV03817,Automotive,Michelin,Absolutely love this product! Exceeded all my expectations.,5,positive,2024-11-14,44,False,59,11,4,POSITIVE,0.999882698059082,positive
REV03818,Electronics,Apple,Best purchase I've made this year. Highly recommend to everyone.,5,positive,2024-02-26,14,True,64,2,1,POSITIVE,0.9998515844345093,positive
REV03819,Automotive,Meguiar's,Best purchase I've made this year. Highly recommend to everyone.,5,positive,2024-08-23,49,False,64,8,3,POSITIVE,0.9998515844345093,positive
REV03820,Sports,New Balance,Average quality. Works fine but nothing to write home about.,3,neutral,2024-02-14,59,True,60,2,1,NEGATIVE,0.9914780259132385,negative
REV03821,Electronics,Dell,This product changed my life. So happy with my purchase!,5,positive,2024-06-04,96,True,56,6,2,POSITIVE,0.9998542070388794,positive
REV03822,Books,Random House,This product changed my life. So happy with my purchase!,4,positive,2024-05-15,67,True,56,5,2,POSITIVE,0.9998542070388794,positive
REV03823,Food & Grocery,Annie's,Absolutely awful. Customer service was no help at all.,2,negative,2024-07-30,92,False,54,7,3,NEGATIVE,0.999640703201294,negative
REV03824,Books,Penguin,"It's decent for the price. Not great, not terrible.",4,neutral,2024-09-28,140,True,51,9,3,POSITIVE,0.9741641283035278,positive
REV03825,Home & Kitchen,KitchenAid,Best purchase I've made this year. Highly recommend to everyone.,5,positive,2024-07-22,73,True,64,7,3,POSITIVE,0.9998515844345093,positive
REV03826,Food & Grocery,Annie's,This product changed my life. So happy with my purchase!,5,positive,2024-03-20,48,False,56,3,1,POSITIVE,0.9998542070388794,positive
REV03827,Sports,Nike,Standard quality. Meets basic requirements.,3,neutral,2024-08-04,129,True,43,8,3,POSITIVE,0.9993390440940857,positive
REV03828,Automotive,WeatherTech,Standard quality. Meets basic requirements.,4,neutral,2024-08-10,70,True,43,8,3,POSITIVE,0.9993390440940857,positive
REV03829,Beauty,Maybelline,Fantastic experience from start to finish. Love it!,5,positive,2024-12-31,146,True,51,12,4,POSITIVE,0.999889612197876,positive
REV03830,Home & Kitchen,Instant Pot,Surprised by how good this is. Will order more.,4,positive,2024-11-21,102,False,47,11,4,POSITIVE,0.9998069405555725,positive
REV03831,Fashion,Adidas,Fantastic experience from start to finish. Love it!,4,positive,2024-10-25,66,False,51,10,4,POSITIVE,0.999889612197876,positive
REV03832,Home & Kitchen,Dyson,Fantastic experience from start to finish. Love it!,5,positive,2024-05-11,66,False,51,5,2,POSITIVE,0.999889612197876,positive
REV03833,Sports,Under Armour,Defective product. Very frustrated with this purchase.,2,negative,2024-10-04,111,True,54,10,4,NEGATIVE,0.9998204112052917,negative
REV03834,Fashion,Nike,This product changed my life. So happy with my purchase!,4,positive,2024-08-06,65,True,56,8,3,POSITIVE,0.9998542070388794,positive
REV03835,Electronics,Sony,It's fine. Not what I was hoping for but acceptable.,3,neutral,2024-06-19,81,False,52,6,2,POSITIVE,0.9996135830879211,positive
REV03836,Electronics,LG,"It's decent for the price. Not great, not terrible.",4,neutral,2024-09-28,122,True,51,9,3,POSITIVE,0.9741641283035278,positive
REV03837,Home & Kitchen,Instant Pot,"It's decent for the price. Not great, not terrible.",3,neutral,2024-05-16,99,True,51,5,2,POSITIVE,0.9741641283035278,positive
REV03838,Food & Grocery,Trader Joe's,Outstanding quality and fast delivery. Will definitely buy again.,5,positive,2024-07-22,101,True,65,7,3,POSITIVE,0.9998725652694702,positive
REV03839,Beauty,Maybelline,Surprised by how good this is. Will order more.,4,positive,2024-10-01,1,True,47,10,4,POSITIVE,0.9998069405555725,positive
REV03840,Automotive,Michelin,Okay product. Delivery was average. Would consider alternatives.,3,neutral,2024-09-07,119,True,64,9,3,POSITIVE,0.9861683249473572,positive
REV03841,Food & Grocery,Clif Bar,Incredible value for money. Works exactly as described.,5,positive,2024-10-23,80,False,55,10,4,POSITIVE,0.999871015548706,positive
REV03842,Fashion,Levi's,"Poor quality, misleading description. Returning immediately.",1,negative,2024-08-19,68,True,60,8,3,NEGATIVE,0.9995051622390747,negative
REV03843,Fashion,Nike,This product changed my life. So happy with my purchase!,5,positive,2024-08-21,3,True,56,8,3,POSITIVE,0.9998542070388794,positive
REV03844,Books,HarperCollins,Defective product. Very frustrated with this purchase.,2,negative,2024-08-25,110,True,54,8,3,NEGATIVE,0.9998204112052917,negative
REV03845,Fashion,Adidas,Surprised by how good this is. Will order more.,4,positive,2024-03-23,52,True,47,3,1,POSITIVE,0.9998069405555725,positive
REV03846,Electronics,Apple,Incredible value for money. Works exactly as described.,5,positive,2024-05-07,8,True,55,5,2,POSITIVE,0.999871015548706,positive
REV03847,Home & Kitchen,Instant Pot,Cheap and flimsy. Fell apart immediately. Don't waste your money.,1,negative,2024-08-26,57,True,65,8,3,NEGATIVE,0.9996438026428223,negative
